iter,time,loss,loss_reg
8780,31,11.683218,0.03837633
8790,31,11.98666,0.038376354
8800,31,11.802663,0.03837636
8810,31,10.944318,0.03837638
8820,31,11.421724,0.03837639
8830,31,11.153116,0.03837641
8840,31,10.766935,0.038376413
8850,31,11.715728,0.03837642
8860,31,11.442798,0.038376443
8870,31,11.387319,0.03837645
8880,31,11.763729,0.038376473
8890,31,10.727671,0.03837648
8900,31,10.718445,0.038376495
8910,31,11.766197,0.038376506
8920,31,11.618721,0.03837652
8930,31,10.668883,0.038376536
8940,31,10.806193,0.038376547
8950,31,11.335668,0.038376562
8960,31,11.409289,0.03837657
8970,31,11.5162,0.03837659
8980,31,11.453947,0.038376596
8990,31,10.981569,0.03837662
9000,31,10.964801,0.038376626
9010,31,11.534565,0.038376648
9020,31,10.297555,0.038376655
9030,31,11.779885,0.038376678
9040,31,10.893625,0.03837669
9050,31,10.929225,0.0383767
9060,31,11.641144,0.038376715
9070,31,11.325589,0.03837674
9080,31,10.775872,0.03837675
9090,31,11.64014,0.038376767
9100,31,11.223906,0.038376775
9110,31,11.378071,0.038376797
9120,31,11.274103,0.038376804
9130,31,11.464698,0.038376812
9140,31,10.877639,0.03837683
9150,31,11.651514,0.038376838
9160,31,11.21684,0.038376857
9170,31,11.383909,0.03837686
9180,31,10.95479,0.038376864
9190,31,11.68373,0.038376875
9200,31,11.678731,0.03837689
9210,31,11.027643,0.038376894
9220,31,10.876168,0.0383769
9230,31,10.787819,0.03837692
9240,31,11.47625,0.038376924
9250,31,11.202054,0.038376946
9260,31,11.591261,0.038376953
9270,31,11.3341875,0.038376957
9280,31,11.520584,0.038376976
9290,31,11.373982,0.038376987
9300,31,10.301499,0.03837701
9310,31,10.927523,0.038377013
9320,31,10.919128,0.038377017
9330,31,11.9021225,0.038377035
9340,31,11.013001,0.038377047
9350,31,11.026891,0.03837707
9360,31,10.092027,0.038377076
9370,31,11.302449,0.038377084
9380,31,10.657191,0.0383771
9390,31,10.94192,0.038377114
9400,31,11.917749,0.03837713
9410,31,10.771572,0.038377136
9420,31,11.316673,0.038377155
9430,31,11.318644,0.038377162
9440,31,11.262326,0.038377166
9450,31,10.671922,0.038377192
9460,31,11.0803175,0.038377203
9470,31,11.457225,0.038377218
9480,31,11.431021,0.03837722
9490,31,11.629572,0.038377225
9500,31,11.514143,0.038377248
9510,31,11.302443,0.038377255
9520,31,11.433905,0.038377278
9530,31,11.101799,0.03837728
9540,31,11.31114,0.038377292
9550,31,11.428148,0.038377307
9560,31,11.593996,0.038377315
9570,31,11.480791,0.038377337
9580,31,10.777363,0.038377345
9590,31,10.567986,0.038377367
9600,31,11.206712,0.038377374
9610,31,11.472278,0.038377397
9620,31,10.616938,0.038377404
9630,31,11.794721,0.038377427
9640,31,11.180996,0.03837743
9650,31,11.268366,0.038377453
9660,31,11.582433,0.03837746
9670,31,10.221166,0.03837747
9680,31,11.151885,0.038377486
9690,31,11.594808,0.038377494
9700,31,10.100481,0.038377516
9710,31,10.938488,0.038377523
9720,31,11.926891,0.03837753
9730,31,11.200368,0.038377542
9740,31,11.426381,0.03837755
9750,31,10.931147,0.03837756
9760,31,10.873758,0.038377576
9770,31,11.471115,0.03837758
9780,31,11.621131,0.038377583
9790,31,12.017626,0.03837759
9800,31,11.471649,0.038377605
9810,31,10.768979,0.038377613
9820,31,10.930162,0.03837762
9830,31,10.748299,0.038377635
9840,31,11.737011,0.038377643
9850,31,10.857231,0.038377654
9860,31,11.354397,0.03837767
9870,31,10.726473,0.03837768
9880,31,11.108949,0.03837769
9890,31,10.723771,0.038377695
9900,31,10.38345,0.038377702
9910,31,10.944508,0.038377725
9920,31,10.958134,0.038377743
9930,31,11.313811,0.038377758
9940,31,11.107186,0.03837776
9950,31,10.773503,0.03837777
9960,31,10.698449,0.038377788
9970,31,10.732466,0.0383778
9980,31,10.836838,0.038377818
9990,31,11.219667,0.038377818
10000,32,10.782949,0.03837783
10010,31,11.253481,0.038377844
10020,31,11.186544,0.03837785
10030,31,11.06366,0.038377874
10040,31,11.402334,0.03837788
10050,31,11.55849,0.038377892
10060,31,10.884032,0.03837791
10070,31,10.945312,0.03837793
10080,31,11.097662,0.038377937
10090,31,11.192406,0.03837794
10100,31,11.3101635,0.038377963
10110,31,11.097165,0.038377967
10120,31,11.095367,0.03837799
10130,31,11.057625,0.038377993
10140,31,11.567934,0.038378
10150,31,11.459631,0.038378023
10160,31,11.44693,0.038378026
10170,31,10.898726,0.03837803
10180,31,10.538672,0.038378038
10190,31,10.986891,0.038378052
10200,31,11.273078,0.038378064
10210,31,11.494891,0.038378082
10220,31,10.848922,0.038378086
10230,31,11.18925,0.038378093
10240,31,11.245521,0.038378112
10250,31,10.745632,0.038378127
10260,31,10.776654,0.03837814
10270,31,11.371485,0.038378157
10280,31,11.63506,0.03837817
10290,31,10.649017,0.03837818
10300,31,11.103445,0.0383782
10310,31,11.683104,0.038378216
10320,31,10.66686,0.03837823
10330,31,10.947859,0.038378235
10340,31,11.635138,0.03837824
10350,31,11.550205,0.03837826
10360,31,11.085002,0.038378265
10370,31,11.20004,0.03837827
10380,31,10.721359,0.03837829
10390,31,11.369092,0.038378295
10400,31,11.718127,0.038378295
10410,31,10.784697,0.038378306
10420,31,10.685853,0.038378324
10430,31,11.672472,0.038378336
10440,31,9.871218,0.03837835
10450,31,11.1211,0.038378358
10460,31,11.012342,0.038378377
10470,31,10.59207,0.038378388
10480,31,10.939396,0.03837841
10490,31,11.217266,0.03837843
10500,31,11.209898,0.038378444
10510,31,11.482179,0.03837846
10520,31,10.754919,0.038378473
10530,31,11.329892,0.038378477
10540,31,11.342914,0.038378496
10550,31,11.0168915,0.038378503
10560,31,10.974288,0.038378526
10570,31,10.764341,0.03837853
10580,31,10.666736,0.038378537
10590,31,10.901709,0.038378544
10600,31,11.461041,0.03837856
10610,31,11.374232,0.038378567
10620,31,10.8088255,0.038378574
10630,31,10.955969,0.03837859
10640,31,11.803653,0.038378593
10650,31,10.993183,0.038378607
10660,31,10.550283,0.038378622
10670,31,10.513486,0.038378626
10680,31,11.383353,0.03837865
10690,31,11.248709,0.038378656
10700,31,10.477621,0.03837868
10710,31,11.38224,0.038378686
10720,31,11.01151,0.038378704
10730,31,11.014875,0.03837871
10740,31,11.12267,0.038378716
10750,31,11.383066,0.038378723
10760,31,10.7715845,0.038378738
10770,31,11.459622,0.038378745
10780,31,10.87159,0.038378764
10790,31,10.9939785,0.03837877
10800,31,10.316622,0.038378775
10810,31,11.0713825,0.038378794
10820,31,10.976207,0.038378805
10830,31,10.600148,0.038378824
10840,31,10.192934,0.03837883
10850,31,10.474089,0.038378842
10860,31,10.593754,0.038378857
10870,31,11.05052,0.038378865
10880,31,11.44689,0.038378887
10890,31,10.447908,0.038378894
10900,31,10.477716,0.038378917
10910,31,10.850714,0.03837892
10920,31,11.522326,0.03837892
10930,31,10.948381,0.03837893
10940,31,10.590985,0.038378946
10950,31,11.359365,0.038378954
10960,31,10.517995,0.038378965
10970,31,10.620611,0.038378976
10980,31,11.1496105,0.038378976
10990,31,11.507036,0.038378984
11000,31,10.335754,0.038379006
11010,31,10.984415,0.038379014
11020,31,10.428618,0.038379032
11030,31,11.079916,0.03837904
11040,31,10.183332,0.038379043
11050,31,11.178918,0.038379066
11060,31,10.703131,0.038379073
11070,31,10.064637,0.038379095
11080,31,10.533243,0.0383791
11090,31,10.758814,0.03837911
11100,31,10.932444,0.038379125
11110,31,11.1971,0.038379133
11120,31,11.354955,0.038379136
11130,31,11.121871,0.038379148
11140,31,10.749353,0.038379163
11150,31,10.920779,0.038379166
11160,31,10.298355,0.03837918
11170,31,10.981933,0.038379185
11180,31,11.325347,0.038379192
11190,31,11.172224,0.03837921
11200,31,11.368631,0.03837922
11210,31,10.652675,0.03837923
11220,31,11.531392,0.038379245
11230,31,10.65514,0.03837925
11240,31,10.765739,0.03837926
11250,31,10.432886,0.038379278
11260,31,11.236337,0.0383793
11270,31,11.675451,0.038379304
11280,31,10.894923,0.03837932
11290,31,10.768667,0.03837933
11300,31,11.078981,0.038379338
11310,31,11.054924,0.038379345
11320,31,11.687156,0.038379364
11330,31,11.035984,0.038379367
11340,31,11.059126,0.03837937
11350,31,11.068922,0.038379382
11360,31,10.911948,0.038379394
11370,31,11.228152,0.0383794
11380,31,10.709892,0.03837942
11390,31,11.17549,0.038379427
11400,31,10.71855,0.03837943
11410,31,11.150131,0.03837945
11420,31,10.319731,0.038379457
11430,31,11.118518,0.038379468
11440,31,11.702044,0.038379487
11450,31,10.754747,0.038379487
11460,31,10.855612,0.038379498
11470,31,10.000224,0.038379513
11480,31,10.501703,0.03837952
11490,31,11.267842,0.03837954
11500,31,10.483289,0.038379543
11510,31,11.642252,0.038379546
11520,31,11.099819,0.03837955
11530,31,10.984678,0.038379572
11540,31,10.619494,0.038379576
11550,31,11.585413,0.038379584
11560,31,10.911082,0.0383796
11570,31,11.0599985,0.038379602
11580,31,11.586106,0.03837961
11590,31,10.231076,0.03837963
11600,31,10.600312,0.038379636
11610,31,10.77163,0.03837964
11620,31,10.700939,0.03837966
11630,31,10.299319,0.03837967
11640,31,10.639719,0.03837969
11650,31,11.159535,0.038379695
11660,31,11.5803585,0.0383797
11670,31,10.783742,0.038379718
11680,31,11.225687,0.038379725
11690,31,10.673239,0.038379747
11700,31,10.7973385,0.038379755
11710,31,10.969141,0.038379755
11720,31,10.303297,0.038379755
11730,31,11.084497,0.03837976
11740,31,11.444628,0.038379777
11750,31,10.988446,0.03837979
11760,31,11.250772,0.03837981
11770,31,10.902539,0.03837982
11780,31,11.31938,0.038379822
11790,31,10.669582,0.038379837
11800,31,10.87734,0.038379844
11810,31,10.885237,0.038379863
11820,31,11.125261,0.038379874
11830,31,10.895411,0.038379885
11840,31,10.555437,0.038379896
11850,31,11.036366,0.0383799
11860,31,10.578551,0.038379908
11870,31,11.251261,0.03837992
11880,31,11.073974,0.03837993
11890,31,10.833262,0.038379934
11900,31,10.787936,0.03837994
11910,31,11.068426,0.03837996
11920,31,10.8639345,0.038379963
11930,31,11.209651,0.038379967
11940,31,10.88654,0.038379975
11950,31,11.440718,0.038379993
11960,31,10.486038,0.038379997
11970,31,11.174102,0.038380016
11980,31,11.022469,0.038380027
11990,31,10.713926,0.03838003
12000,31,11.422478,0.03838005
12010,31,11.115135,0.038380057
12020,31,11.216784,0.03838006
12030,31,10.588103,0.03838008
12040,31,10.037431,0.038380086
12050,31,10.618418,0.03838011
12060,31,10.846827,0.038380116
12070,31,10.797209,0.03838012
12080,31,10.485559,0.03838012
12090,31,11.370497,0.03838014
12100,31,10.598932,0.038380153
12110,31,10.229259,0.03838017
12120,31,10.930897,0.038380172
12130,31,10.303056,0.03838018
12140,31,10.248106,0.038380194
12150,31,10.29654,0.038380202
12160,31,10.7979,0.038380217
12170,31,10.7523365,0.03838023
12180,31,10.105908,0.038380243
12190,31,11.373146,0.038380258
12200,31,10.678859,0.038380265
12210,31,10.560205,0.038380284
12220,31,11.006203,0.03838029
12230,31,10.336387,0.038380306
12240,31,10.433992,0.03838032
12250,31,11.7136345,0.038380332
12260,31,9.9710455,0.038380347
12270,31,10.747644,0.03838035
12280,31,10.895773,0.038380362
12290,31,11.055017,0.03838038
12300,31,10.740565,0.038380392
12310,31,10.860788,0.038380407
12320,31,10.48626,0.038380414
12330,31,10.254671,0.03838043
12340,31,10.3684025,0.03838044
12350,31,9.840108,0.03838045
12360,31,10.939632,0.038380474
12370,31,10.117454,0.038380492
12380,31,10.527105,0.038380504
12390,31,10.203839,0.038380522
12400,31,10.96173,0.038380533
12410,31,10.584645,0.038380556
12420,31,10.263334,0.03838056
12430,31,10.534906,0.03838058
12440,31,10.655443,0.03838059
12450,31,10.396543,0.038380593
12460,31,10.867936,0.038380604
12470,31,11.301768,0.038380615
12480,31,11.041418,0.038380623
12490,31,10.292008,0.038380627
12500,31,10.627073,0.038380634
12510,31,10.583254,0.038380645
12520,31,10.6333885,0.038380653
12530,31,9.958944,0.03838067
12540,31,11.327223,0.038380682
12550,31,10.702289,0.03838069
12560,31,11.148853,0.038380705
12570,31,11.352567,0.03838072
12580,31,10.751805,0.03838074
12590,31,10.701869,0.03838075
12600,31,11.266715,0.038380764
12610,31,11.153021,0.03838077
12620,31,11.164606,0.038380772
12630,31,10.644068,0.03838079
12640,31,10.710024,0.038380794
12650,31,11.057665,0.0383808
12660,31,11.12063,0.03838081
12670,31,11.1473465,0.038380824
12680,31,11.036858,0.038380824
12690,31,10.370914,0.038380828
12700,31,10.456531,0.038380835
12710,31,10.921747,0.03838085
12720,31,10.062154,0.03838086
12730,31,10.240053,0.038380876
12740,31,10.413889,0.038380887
12750,31,10.564882,0.038380895
12760,31,10.226573,0.038380913
12770,31,10.4791565,0.03838092
12780,31,10.588299,0.03838093
12790,31,10.190891,0.038380943
12800,31,10.8386755,0.038380954
12810,31,10.876946,0.038380954
12820,31,11.026826,0.03838096
12830,31,10.024955,0.038380973
12840,31,10.773327,0.038380984
12850,31,10.557832,0.038380995
12860,31,10.861113,0.038381007
12870,31,11.407532,0.03838101
12880,31,10.964058,0.03838103
12890,31,10.731123,0.03838104
12900,31,10.63695,0.038381062
12910,31,11.340543,0.03838107
12920,31,10.999413,0.038381074
12930,31,10.821048,0.038381092
12940,31,10.464247,0.038381096
12950,31,10.673039,0.03838112
12960,31,10.614593,0.038381126
12970,31,10.415269,0.038381137
12980,31,10.413264,0.03838115
12990,31,10.785134,0.03838116
13000,31,10.675653,0.038381178
13010,31,10.80586,0.03838119
13020,31,10.614027,0.038381208
13030,31,10.449224,0.03838121
13040,31,11.3507595,0.03838122
13050,31,10.346215,0.038381226
13060,31,10.824107,0.038381245
13070,31,10.265925,0.038381245
13080,31,11.200938,0.03838125
13090,31,10.484887,0.038381267
13100,31,10.152731,0.038381275
13110,31,10.321697,0.038381286
13120,31,10.420684,0.0383813
13130,31,10.49404,0.038381305
13140,31,10.283809,0.038381327
13150,31,10.223979,0.038381338
13160,31,10.663861,0.03838136
13170,31,10.6953945,0.038381368
13180,31,11.814457,0.038381387
13190,31,10.750517,0.038381394
13200,31,10.802031,0.038381398
13210,31,10.828123,0.03838142
13220,31,11.138147,0.038381424
13230,31,10.246575,0.038381435
13240,31,10.7227545,0.03838145
13250,31,10.2479515,0.03838145
13260,31,10.928262,0.038381454
13270,31,9.931576,0.03838146
13280,31,10.5205145,0.03838148
13290,31,10.578934,0.0383815
13300,31,10.12554,0.038381513
13310,31,10.453968,0.038381517
13320,31,10.304585,0.038381517
13330,31,10.542378,0.038381528
13340,31,10.408717,0.038381543
13350,31,10.149212,0.03838157
13360,31,10.997205,0.038381573
13370,31,10.51501,0.038381577
13380,31,10.453479,0.038381577
13390,31,10.64661,0.038381584
13400,31,10.730192,0.0383816
13410,31,10.502844,0.038381614
13420,31,8.989303,0.03838163
13430,31,10.411578,0.038381636
13440,31,10.578669,0.038381647
13450,31,11.761947,0.038381662
13460,31,10.71229,0.038381662
13470,31,11.206186,0.038381666
13480,31,11.069429,0.038381685
13490,31,10.4748,0.03838169
13500,31,10.303106,0.038381692
13510,31,10.559449,0.0383817
13520,31,10.577741,0.03838171
13530,31,10.464858,0.03838172
13540,31,10.62834,0.03838172
13550,31,10.774557,0.038381726
13560,31,11.202591,0.038381737
13570,31,10.5799055,0.038381748
13580,31,10.538878,0.03838176
13590,31,11.489024,0.03838177
13600,31,10.635267,0.038381778
13610,31,10.2591915,0.038381778
13620,31,10.50107,0.038381785
13630,31,10.719962,0.038381804
13640,31,10.675322,0.038381815
13650,31,10.791281,0.038381815
13660,31,10.118499,0.038381822
13670,31,11.416924,0.038381837
13680,31,10.968784,0.038381837
13690,31,11.131618,0.038381845
13700,31,10.110328,0.038381856
13710,31,10.720331,0.038381875
13720,31,10.243548,0.03838189
13730,31,10.90611,0.0383819
13740,31,10.17062,0.038381904
13750,31,10.311749,0.038381927
13760,31,11.039724,0.038381934
13770,31,10.473812,0.038381934
13780,31,10.315753,0.038381945
13790,31,10.435786,0.03838196
13800,31,11.472876,0.038381983
13810,31,10.552858,0.03838199
13820,31,10.849589,0.038381994
13830,31,10.955727,0.03838199
13840,31,10.853113,0.03838199
13850,31,11.180057,0.038382
13860,31,9.6953745,0.03838202
13870,31,10.961645,0.038382042
13880,31,10.67574,0.038382046
13890,31,11.036072,0.03838205
13900,31,10.449785,0.03838206
13910,31,10.447685,0.03838208
13920,31,9.993756,0.03838209
13930,31,10.784626,0.038382106
13940,31,10.836203,0.03838211
13950,31,10.254153,0.03838211
13960,31,10.733036,0.03838212
13970,31,9.95865,0.03838214
13980,31,10.718493,0.038382147
13990,31,10.585097,0.03838215
14000,31,10.972151,0.03838215
14010,31,10.664317,0.038382154
14020,31,10.963814,0.038382165
14030,31,10.773939,0.038382176
14040,31,10.169412,0.038382195
14050,31,11.03607,0.03838222
14060,31,11.51278,0.038382225
14070,31,10.715289,0.038382225
14080,31,10.870166,0.03838223
14090,31,10.613752,0.038382243
14100,31,10.582844,0.03838226
14110,31,10.278826,0.038382262
14120,31,10.258291,0.03838227
14130,31,10.454358,0.03838228
14140,31,10.466811,0.038382288
14150,31,10.126284,0.0383823
14160,31,10.673353,0.038382318
14170,31,10.091139,0.03838232
14180,31,10.817904,0.038382344
14190,31,10.380697,0.038382348
14200,31,10.434061,0.03838236
14210,31,10.433551,0.038382377
14220,31,10.378729,0.03838238
14230,31,10.371892,0.038382404
14240,31,10.327814,0.03838242
14250,31,10.231895,0.03838243
14260,31,10.332069,0.038382433
14270,31,10.085365,0.038382437
14280,31,10.567972,0.038382452
14290,31,10.167938,0.03838247
14300,31,11.174913,0.03838249
14310,31,9.3615675,0.038382497
14320,31,10.326653,0.038382504
14330,31,10.173068,0.038382523
14340,31,9.69829,0.03838253
14350,31,10.793781,0.038382553
14360,31,10.890832,0.038382567
14370,31,10.891805,0.03838258
14380,31,10.484823,0.03838259
14390,31,10.077984,0.03838261
14400,31,10.444338,0.038382616
14410,31,10.702659,0.03838262
14420,31,10.315261,0.038382616
14430,31,11.71821,0.038382623
14440,31,10.987162,0.03838264
14450,31,10.626487,0.038382642
14460,31,10.379568,0.038382657
14470,31,10.852936,0.03838267
14480,31,10.4128065,0.038382675
14490,31,10.002494,0.038382675
14500,31,10.539287,0.03838268
14510,31,10.163544,0.038382698
14520,31,11.078274,0.038382705
14530,31,11.020241,0.03838271
14540,31,10.239986,0.038382728
14550,31,10.681334,0.03838273
14560,31,10.343428,0.03838274
14570,31,9.958929,0.038382757
14580,31,10.250816,0.038382765
14590,31,10.455562,0.038382776
14600,31,10.433269,0.03838278
14610,31,10.349996,0.03838279
14620,31,10.534764,0.0383828
14630,31,10.521659,0.038382817
14640,31,10.205874,0.03838283
14650,31,11.19698,0.038382847
14660,31,10.21996,0.03838285
14670,31,10.2567425,0.038382854
14680,31,10.796205,0.038382858
14690,31,10.401357,0.03838288
14700,31,10.670481,0.038382888
14710,31,10.7422695,0.0383829
14720,31,10.472042,0.03838291
14730,31,10.098999,0.038382914
14740,31,10.373416,0.038382918
14750,31,11.474901,0.03838293
14760,31,10.254472,0.038382944
14770,31,10.2765045,0.038382947
14780,31,10.918294,0.03838296
14790,31,10.030705,0.038382962
14800,31,9.823534,0.038382974
14810,31,11.743539,0.038382977
14820,31,9.236132,0.038383
14830,31,10.209553,0.03838301
14840,31,10.271887,0.03838303
14850,31,10.854252,0.038383033
14860,31,10.519534,0.038383037
14870,31,10.848005,0.038383044
14880,31,10.63117,0.03838306
14890,31,9.829152,0.038383074
14900,31,10.53844,0.038383093
14910,31,11.213624,0.038383096
14920,31,10.196494,0.0383831
14930,31,10.840464,0.0383831
14940,31,10.567011,0.038383108
14950,31,10.0693865,0.03838312
14960,31,10.297102,0.03838314
14970,31,10.331456,0.038383152
14980,31,10.270148,0.038383152
14990,31,10.100661,0.038383152
15000,32,10.433499,0.038383156
15010,31,9.784178,0.03838318
15020,31,10.545425,0.038383186
15030,31,10.735089,0.038383204
15040,31,10.627546,0.038383212
15050,31,10.49511,0.03838322
15060,31,10.569019,0.038383238
15070,31,10.093311,0.03838324
15080,31,10.046541,0.03838325
15090,31,10.313698,0.038383268
15100,31,10.886434,0.038383268
15110,31,10.830263,0.03838327
15120,31,10.584012,0.038383283
15130,31,10.49544,0.0383833
15140,31,10.21209,0.038383305
15150,31,10.895237,0.038383316
15160,31,10.300008,0.03838333
15170,31,10.730151,0.038383335
15180,31,10.518008,0.038383354
15190,31,10.167835,0.038383365
15200,31,10.169014,0.038383383
15210,31,10.73465,0.03838339
15220,31,10.788622,0.038383394
15230,31,10.037762,0.038383413
15240,31,10.522764,0.03838342
15250,31,9.998667,0.038383435
15260,31,11.353204,0.038383454
15270,31,10.260683,0.038383458
15280,31,10.840403,0.03838346
15290,31,10.3233,0.038383473
15300,31,10.11915,0.038383476
15310,31,10.377642,0.038383488
15320,31,9.805747,0.038383506
15330,31,11.156702,0.038383514
15340,31,9.9358,0.038383517
15350,31,10.654068,0.038383517
15360,31,10.500069,0.038383517
15370,31,9.41037,0.038383532
15380,31,10.486458,0.03838354
15390,31,10.158018,0.03838355
15400,31,9.852378,0.038383566
15410,31,10.687028,0.03838357
15420,31,10.264645,0.038383592
15430,31,10.598656,0.038383596
15440,31,9.786888,0.038383596
15450,31,10.91754,0.038383603
15460,31,10.922762,0.03838362
15470,31,10.225977,0.03838363
15480,31,10.117716,0.038383637
15490,31,9.949563,0.03838365
15500,31,9.840608,0.03838366
15510,31,10.1593685,0.038383678
15520,31,11.416064,0.03838369
15530,31,10.686125,0.038383693
15540,31,10.962163,0.03838371
15550,31,9.672342,0.03838372
15560,31,11.075387,0.03838373
15570,31,10.066188,0.038383745
15580,31,10.316962,0.03838375
15590,31,10.30086,0.038383752
15600,31,9.719285,0.038383774
15610,31,10.700009,0.038383782
15620,31,10.314108,0.03838379
15630,31,10.021384,0.038383804
15640,31,10.250539,0.03838381
15650,31,10.575307,0.03838382
15660,31,10.764391,0.038383834
15670,31,9.7511425,0.03838384
15680,31,10.817419,0.038383845
15690,31,10.519639,0.038383845
15700,31,10.467565,0.03838386
15710,31,10.087806,0.038383868
15720,31,11.075003,0.03838387
15730,31,10.392305,0.038383875
15740,31,10.299717,0.038383882
15750,31,10.35845,0.038383897
15760,31,10.527031,0.0383839
15770,31,10.453384,0.038383923
15780,31,10.971675,0.038383927
15790,31,10.507165,0.038383912
15800,31,10.228238,0.038383923
15810,31,9.962857,0.038383942
15820,31,10.93018,0.03838396
15830,31,10.7541065,0.03838398
15840,31,9.825378,0.038383983
15850,31,10.652784,0.038383983
15860,31,9.950693,0.038383987
15870,31,9.821295,0.03838401
15880,31,10.274373,0.03838402
15890,31,11.013445,0.038384043
15900,31,10.5865965,0.038384046
15910,31,10.487143,0.03838405
15920,31,10.1844635,0.03838406
15930,31,9.95275,0.038384076
15940,31,10.058383,0.038384095
15950,31,10.216143,0.038384106
15960,31,10.733672,0.03838411
15970,31,11.005953,0.03838413
15980,31,10.216326,0.038384136
15990,31,10.511202,0.038384143
16000,31,10.903805,0.03838416
16010,31,10.920996,0.03838417
16020,31,10.379674,0.038384173
16030,31,10.657622,0.038384188
16040,31,10.923912,0.038384195
16050,31,11.0300045,0.0383842
16060,31,10.351912,0.03838421
16070,31,10.271637,0.03838422
16080,31,10.128714,0.03838423
16090,31,10.289414,0.03838425
16100,31,10.419097,0.03838426
16110,31,10.166677,0.03838428
16120,31,10.284866,0.03838429
16130,31,10.591017,0.038384292
16140,31,11.416201,0.0383843
16150,31,10.277082,0.03838431
16160,31,10.192734,0.03838433
16170,31,10.585677,0.038384344
16180,31,9.602757,0.03838437
16190,31,10.784983,0.038384374
16200,31,10.572593,0.038384378
16210,31,10.537325,0.038384378
16220,31,10.575293,0.038384404
16230,31,10.39414,0.038384426
16240,31,10.522551,0.038384438
16250,31,10.259024,0.03838445
16260,31,10.320478,0.03838446
16270,31,10.428415,0.038384467
16280,31,10.820316,0.038384486
16290,31,10.987341,0.038384497
16300,31,10.744379,0.0383845
16310,31,10.624211,0.03838451
16320,31,10.1668825,0.03838452
16330,31,9.750314,0.038384527
16340,31,10.144135,0.03838454
16350,31,10.288412,0.038384553
16360,31,10.210966,0.038384564
16370,31,9.801846,0.038384568
16380,31,10.733055,0.03838458
16390,31,10.926904,0.03838458
16400,31,10.524888,0.038384587
16410,31,10.629194,0.038384605
16420,31,10.8565645,0.038384613
16430,31,10.605479,0.038384616
16440,31,10.522575,0.038384635
16450,31,10.469454,0.03838464
16460,31,10.329766,0.03838464
16470,31,10.209919,0.038384646
16480,31,10.360474,0.038384665
16490,31,9.460243,0.038384672
16500,31,10.968018,0.038384683
16510,31,9.538778,0.0383847
16520,31,10.684905,0.038384702
16530,31,9.991785,0.038384713
16540,31,10.136228,0.038384724
16550,31,10.119128,0.038384736
16560,31,10.356927,0.03838474
16570,31,10.463102,0.038384758
16580,31,10.482519,0.03838476
16590,31,10.487461,0.03838477
16600,31,9.860461,0.038384788
16610,31,11.0919895,0.038384795
16620,31,9.78713,0.038384818
16630,31,9.630209,0.03838482
16640,31,10.2425785,0.038384825
16650,31,10.145838,0.038384836
16660,31,10.519177,0.038384847
16670,31,9.879796,0.038384855
16680,31,10.088038,0.038384866
16690,31,10.186468,0.038384877
16700,31,11.160859,0.03838488
16710,31,10.251535,0.03838489
16720,31,9.621565,0.038384907
16730,31,9.682949,0.038384914
16740,31,9.619129,0.038384918
16750,31,10.760666,0.038384933
16760,31,10.075773,0.03838494
16770,31,10.098665,0.038384955
16780,31,10.175222,0.03838497
16790,31,10.3699465,0.038384974
16800,31,10.958338,0.03838498
16810,31,10.253773,0.038384996
16820,31,10.440299,0.038385004
16830,31,10.13153,0.038385026
16840,31,9.674791,0.038385026
16850,31,10.535292,0.038385034
16860,31,9.875036,0.038385052
16870,31,10.409115,0.03838506
16880,31,10.018633,0.038385067
16890,31,9.97098,0.03838507
16900,31,10.757614,0.038385086
16910,31,10.310265,0.038385093
16920,31,10.303363,0.038385116
16930,31,10.3757305,0.038385123
16940,31,10.502901,0.03838514
16950,31,10.54397,0.038385145
16960,31,10.6719,0.038385145
16970,31,10.434833,0.03838515
16980,31,9.420201,0.038385153
16990,31,10.979209,0.038385175
17000,31,10.616192,0.038385186
17010,31,9.944453,0.038385186
17020,31,10.204668,0.038385186
17030,31,9.907248,0.0383852
17040,31,10.058113,0.038385212
17050,31,10.271647,0.03838523
17060,31,10.905386,0.03838524
17070,31,10.553644,0.038385242
17080,31,10.138319,0.03838525
17090,31,9.498827,0.038385265
17100,31,10.387784,0.038385272
17110,31,10.854723,0.038385276
17120,31,10.218821,0.038385287
17130,31,9.993902,0.038385298
17140,31,9.978754,0.0383853
17150,31,9.893526,0.03838532
17160,31,10.621846,0.038385328
17170,31,10.012888,0.03838533
17180,31,9.632257,0.038385354
17190,31,11.221298,0.038385358
17200,31,9.816543,0.038385373
17210,31,10.317373,0.038385384
17220,31,9.752653,0.03838539
17230,31,10.547965,0.038385414
17240,31,10.089378,0.03838543
17250,31,10.280034,0.038385443
17260,31,10.285016,0.038385447
17270,31,10.077622,0.03838545
17280,31,10.34543,0.038385462
17290,31,10.650645,0.038385473
17300,31,9.506047,0.038385477
17310,31,9.698534,0.038385488
17320,31,9.875649,0.038385503
17330,31,9.946109,0.03838551
17340,31,10.665876,0.03838552
17350,31,10.439442,0.038385533
17360,31,11.086876,0.038385537
17370,31,10.165391,0.038385533
17380,31,10.052722,0.038385537
17390,31,10.505585,0.03838554
17400,31,10.450461,0.038385566
17410,31,10.024979,0.038385577
17420,31,10.509962,0.038385592
17430,31,10.344006,0.038385592
17440,31,10.404235,0.038385592
17450,31,10.768334,0.038385592
17460,31,10.71063,0.0383856
17470,31,10.40224,0.038385622
17480,31,9.925716,0.03838563
